Date,Open,High,Low,Close,Adj Close,Volume
2023-03-31,2910.000000,2970.000000,2910.000000,2930.000000,2889.996338,7038400
2023-04-03,2950.000000,2960.000000,2890.000000,2930.000000,2889.996338,9102700
2023-04-04,2930.000000,2940.000000,2830.000000,2850.000000,2811.088379,12383500
2023-04-05,2880.000000,2920.000000,2840.000000,2860.000000,2820.951904,10537400
2023-04-06,2860.000000,2900.000000,2790.000000,2790.000000,2751.907715,13891600
2023-04-10,2790.000000,2890.000000,2750.000000,2850.000000,2811.088379,10583700
2023-04-11,2870.000000,2870.000000,2790.000000,2850.000000,2811.088379,8574600
2023-04-12,2900.000000,2900.000000,2720.000000,2760.000000,2722.317383,12538700
2023-04-13,2790.000000,2820.000000,2740.000000,2750.000000,2712.453857,8959700
2023-04-14,2750.000000,2820.000000,2750.000000,2780.000000,2742.044189,7959500
2023-04-17,2780.000000,2840.000000,2760.000000,2800.000000,2761.771240,8913100
2023-04-18,2830.000000,2850.000000,2790.000000,2820.000000,2781.498047,9126200
2023-04-26,2870.000000,2870.000000,2700.000000,2740.000000,2702.590332,13868500
2023-04-27,2740.000000,2750.000000,2660.000000,2680.000000,2643.409424,19713400
2023-04-28,2710.000000,2890.000000,2690.000000,2890.000000,2850.542480,18759200
2023-05-02,2890.000000,2900.000000,2720.000000,2720.000000,2682.863525,10246400
2023-05-03,2720.000000,2740.000000,2680.000000,2680.000000,2643.409424,9880200
2023-05-04,2680.000000,2700.000000,2630.000000,2690.000000,2653.272949,13967700
2023-05-05,2690.000000,2690.000000,2570.000000,2580.000000,2544.774902,16034100
2023-05-08,2600.000000,2630.000000,2530.000000,2600.000000,2564.501709,17247000
2023-05-09,2620.000000,2620.000000,2550.000000,2550.000000,2515.184326,10712600
2023-05-10,2570.000000,2570.000000,2520.000000,2550.000000,2515.184326,11253800
2023-05-11,2570.000000,2570.000000,2480.000000,2480.000000,2446.140137,11728900
2023-05-12,2500.000000,2590.000000,2480.000000,2580.000000,2544.774902,11839200
2023-05-15,2600.000000,2620.000000,2540.000000,2600.000000,2564.501709,14204200
2023-05-16,2620.000000,2620.000000,2570.000000,2610.000000,2574.365234,8397400
2023-05-17,2640.000000,2690.000000,2580.000000,2680.000000,2643.409424,9649000
2023-05-19,2680.000000,2760.000000,2610.000000,2730.000000,2692.726807,12277400
2023-05-22,2730.000000,2830.000000,2680.000000,2770.000000,2732.180664,19589800
2023-05-23,2770.000000,2840.000000,2720.000000,2770.000000,2732.180664,10962400
2023-05-24,2820.000000,2820.000000,2720.000000,2770.000000,2732.180664,13515600
2023-05-25,2750.000000,2770.000000,2650.000000,2650.000000,2613.819092,14216300
2023-05-26,2670.000000,2730.000000,2660.000000,2690.000000,2653.272949,7421800
2023-05-29,2700.000000,2700.000000,2610.000000,2660.000000,2623.682617,7953600
2023-05-30,2660.000000,2730.000000,2650.000000,2700.000000,2663.136475,14804800
2023-05-31,2750.000000,2770.000000,2680.000000,2710.000000,2673.000000,11391400
2023-06-05,2710.000000,2720.000000,2650.000000,2700.000000,2700.000000,9857600
2023-06-06,2710.000000,2780.000000,2660.000000,2760.000000,2760.000000,9991600
2023-06-07,2810.000000,2810.000000,2650.000000,2700.000000,2700.000000,14010400
2023-06-08,2700.000000,2730.000000,2680.000000,2700.000000,2700.000000,7281100
2023-06-09,2710.000000,2780.000000,2700.000000,2730.000000,2730.000000,7971200
2023-06-12,2760.000000,2790.000000,2710.000000,2760.000000,2760.000000,8454400
2023-06-13,2780.000000,2820.000000,2710.000000,2760.000000,2760.000000,8902600
2023-06-14,2710.000000,2780.000000,2710.000000,2760.000000,2760.000000,10647800
2023-06-15,2760.000000,2820.000000,2750.000000,2780.000000,2780.000000,11624600
2023-06-16,2770.000000,2790.000000,2670.000000,2670.000000,2670.000000,15528600
2023-06-19,2680.000000,2700.000000,2640.000000,2650.000000,2650.000000,9033200
2023-06-20,2660.000000,2740.000000,2640.000000,2700.000000,2700.000000,9630000
2023-06-21,2690.000000,2730.000000,2580.000000,2600.000000,2600.000000,11988400
2023-06-22,2610.000000,2700.000000,2610.000000,2680.000000,2680.000000,9765100
2023-06-23,2690.000000,2690.000000,2620.000000,2650.000000,2650.000000,13925400
2023-06-26,2650.000000,2720.000000,2640.000000,2690.000000,2690.000000,7426200
2023-06-27,2690.000000,2700.000000,2640.000000,2690.000000,2690.000000,8433500
2023-07-03,2690.000000,2710.000000,2650.000000,2670.000000,2670.000000,6646100
2023-07-04,2710.000000,2720.000000,2650.000000,2680.000000,2680.000000,6692400
2023-07-05,2670.000000,2700.000000,2630.000000,2650.000000,2650.000000,8407100
2023-07-06,2680.000000,2690.000000,2610.000000,2620.000000,2620.000000,9099500
2023-07-07,2630.000000,2640.000000,2590.000000,2600.000000,2600.000000,8430300
2023-07-10,2610.000000,2680.000000,2580.000000,2600.000000,2600.000000,9480300
2023-07-11,2600.000000,2670.000000,2590.000000,2650.000000,2650.000000,14615000
2023-07-12,2680.000000,2820.000000,2670.000000,2750.000000,2750.000000,13849500
2023-07-13,2760.000000,2900.000000,2750.000000,2840.000000,2840.000000,17255400
2023-07-14,2850.000000,2920.000000,2850.000000,2900.000000,2900.000000,15547400
2023-07-17,2900.000000,2930.000000,2840.000000,2870.000000,2870.000000,15368500
2023-07-18,2870.000000,2900.000000,2820.000000,2830.000000,2830.000000,15389200
2023-07-20,2830.000000,2890.000000,2800.000000,2880.000000,2880.000000,14910100
2023-07-21,2890.000000,3060.000000,2840.000000,3000.000000,3000.000000,14038200
2023-07-24,3000.000000,3100.000000,2950.000000,2990.000000,2990.000000,10513700
2023-07-25,2990.000000,2990.000000,2860.000000,2900.000000,2900.000000,9335600
2023-07-26,2910.000000,2960.000000,2860.000000,2920.000000,2920.000000,10447000
2023-07-27,2910.000000,2960.000000,2870.000000,2890.000000,2890.000000,8839300
2023-07-28,2890.000000,2950.000000,2860.000000,2890.000000,2890.000000,7629200
2023-07-31,2980.000000,2980.000000,2860.000000,2910.000000,2910.000000,7434800
2023-08-01,2900.000000,2900.000000,2760.000000,2850.000000,2850.000000,12461500
2023-08-02,2850.000000,3080.000000,2820.000000,3080.000000,3080.000000,13150500
2023-08-03,3000.000000,3050.000000,2890.000000,3010.000000,3010.000000,15255300
2023-08-04,3020.000000,3020.000000,2900.000000,2920.000000,2920.000000,14116400
2023-08-07,2920.000000,2930.000000,2820.000000,2860.000000,2860.000000,10177200
2023-08-08,2860.000000,2860.000000,2800.000000,2800.000000,2800.000000,8674200
2023-08-09,2850.000000,2850.000000,2770.000000,2770.000000,2770.000000,11160800
2023-08-10,2770.000000,2790.000000,2720.000000,2790.000000,2790.000000,11439000
2023-08-11,2790.000000,2800.000000,2730.000000,2740.000000,2740.000000,8688900
2023-08-14,2750.000000,2770.000000,2670.000000,2710.000000,2710.000000,9786900
2023-08-15,2720.000000,2740.000000,2700.000000,2700.000000,2700.000000,8154800
2023-08-16,2750.000000,2750.000000,2690.000000,2740.000000,2740.000000,9511700
2023-08-18,2740.000000,2760.000000,2710.000000,2740.000000,2740.000000,11769700
2023-08-21,2760.000000,2760.000000,2680.000000,2720.000000,2720.000000,10343700
2023-08-22,2720.000000,2740.000000,2670.000000,2680.000000,2680.000000,11815800
2023-08-23,2730.000000,2780.000000,2670.000000,2770.000000,2770.000000,12902800
2023-08-24,2770.000000,2800.000000,2730.000000,2730.000000,2730.000000,10702200
2023-08-25,2760.000000,2830.000000,2730.000000,2770.000000,2770.000000,7061900
2023-08-28,2780.000000,2840.000000,2740.000000,2820.000000,2820.000000,8154700
2023-08-29,2820.000000,2870.000000,2810.000000,2850.000000,2850.000000,10107400
2023-08-30,2880.000000,2980.000000,2850.000000,2960.000000,2960.000000,13760200
2023-08-31,2960.000000,2970.000000,2820.000000,2830.000000,2830.000000,9351900
2023-09-01,2830.000000,2910.000000,2830.000000,2890.000000,2890.000000,9998900
2023-09-04,2890.000000,2890.000000,2800.000000,2810.000000,2810.000000,9133700
2023-09-05,2830.000000,2880.000000,2810.000000,2850.000000,2850.000000,7331600
2023-09-06,2900.000000,2900.000000,2780.000000,2850.000000,2850.000000,9592200
2023-09-07,2860.000000,2870.000000,2820.000000,2870.000000,2870.000000,7322900
2023-09-08,2880.000000,2920.000000,2840.000000,2900.000000,2900.000000,7472600
2023-09-11,2910.000000,2960.000000,2890.000000,2930.000000,2930.000000,8080200
2023-09-12,2930.000000,3020.000000,2890.000000,2900.000000,2900.000000,9772500
2023-09-13,2920.000000,2970.000000,2890.000000,2950.000000,2950.000000,7121700
2023-09-14,2950.000000,2970.000000,2880.000000,2880.000000,2880.000000,5990800
2023-09-15,2880.000000,2880.000000,2790.000000,2790.000000,2790.000000,11666200
2023-09-18,2790.000000,2820.000000,2730.000000,2740.000000,2740.000000,8321600
2023-09-19,2760.000000,2770.000000,2710.000000,2720.000000,2720.000000,7539100
2023-09-20,2770.000000,2830.000000,2720.000000,2720.000000,2720.000000,8881100
