Date,Open,High,Low,Close,Adj Close,Volume
2023-06-14,840.000000,875.000000,835.000000,870.000000,870.000000,11388400
2023-06-15,875.000000,880.000000,850.000000,850.000000,850.000000,9574100
2023-06-16,850.000000,860.000000,835.000000,850.000000,850.000000,8820500
2023-06-19,850.000000,875.000000,845.000000,865.000000,865.000000,9626700
2023-06-20,865.000000,870.000000,840.000000,850.000000,850.000000,8215100
2023-06-21,850.000000,860.000000,810.000000,840.000000,840.000000,11572200
2023-06-22,845.000000,850.000000,820.000000,845.000000,845.000000,6689500
2023-06-23,845.000000,845.000000,830.000000,830.000000,830.000000,5757500
2023-06-26,830.000000,840.000000,805.000000,815.000000,815.000000,12590100
2023-06-27,815.000000,830.000000,805.000000,810.000000,810.000000,7654800
2023-07-03,810.000000,855.000000,810.000000,845.000000,845.000000,12279700
2023-07-04,845.000000,980.000000,840.000000,970.000000,970.000000,102317400
2023-07-05,970.000000,1210.000000,965.000000,1170.000000,1170.000000,228009700
2023-07-06,1160.000000,1415.000000,1160.000000,1340.000000,1340.000000,298255100
2023-07-07,1350.000000,1385.000000,1275.000000,1275.000000,1275.000000,94630100
2023-07-10,1230.000000,1335.000000,1200.000000,1210.000000,1210.000000,79104100
2023-07-11,1210.000000,1250.000000,1185.000000,1220.000000,1220.000000,57170500
2023-07-12,1200.000000,1235.000000,1080.000000,1115.000000,1115.000000,113947000
2023-07-13,1105.000000,1160.000000,1025.000000,1125.000000,1125.000000,106636500
2023-07-14,1120.000000,1165.000000,1085.000000,1095.000000,1095.000000,44847500
2023-07-17,1100.000000,1140.000000,1080.000000,1095.000000,1095.000000,41381200
2023-07-18,1095.000000,1100.000000,1055.000000,1075.000000,1075.000000,27120100
2023-07-20,1075.000000,1110.000000,1050.000000,1085.000000,1085.000000,36363300
2023-07-21,1085.000000,1095.000000,1010.000000,1020.000000,1020.000000,58828500
2023-07-24,1020.000000,1055.000000,1005.000000,1040.000000,1040.000000,34639000
2023-07-25,1045.000000,1080.000000,1040.000000,1055.000000,1055.000000,46317700
2023-07-26,1055.000000,1105.000000,1040.000000,1080.000000,1080.000000,52105900
2023-07-27,1085.000000,1100.000000,1040.000000,1050.000000,1050.000000,35425800
2023-07-28,1050.000000,1085.000000,1040.000000,1075.000000,1075.000000,27908400
2023-07-31,1080.000000,1130.000000,1070.000000,1080.000000,1080.000000,34135600
2023-08-01,1050.000000,1050.000000,920.000000,920.000000,920.000000,114059500
2023-08-02,885.000000,905.000000,840.000000,900.000000,900.000000,93892200
2023-08-03,900.000000,935.000000,890.000000,920.000000,920.000000,37763700
2023-08-04,940.000000,940.000000,900.000000,915.000000,915.000000,23185300
2023-08-07,915.000000,920.000000,895.000000,910.000000,910.000000,9937700
2023-08-08,910.000000,930.000000,905.000000,915.000000,915.000000,9291300
2023-08-09,920.000000,920.000000,895.000000,905.000000,905.000000,11638500
2023-08-10,900.000000,940.000000,895.000000,930.000000,930.000000,25616700
2023-08-11,935.000000,940.000000,910.000000,920.000000,920.000000,12491800
2023-08-14,895.000000,910.000000,845.000000,880.000000,880.000000,66585200
2023-08-15,885.000000,910.000000,880.000000,900.000000,900.000000,17635300
2023-08-16,900.000000,905.000000,885.000000,890.000000,890.000000,10783300
2023-08-18,890.000000,910.000000,870.000000,875.000000,875.000000,11763800
2023-08-21,875.000000,875.000000,855.000000,860.000000,860.000000,10743000
2023-08-22,855.000000,875.000000,855.000000,860.000000,860.000000,6581800
2023-08-23,860.000000,880.000000,855.000000,865.000000,865.000000,8068600
2023-08-24,870.000000,895.000000,865.000000,880.000000,880.000000,13244900
2023-08-25,880.000000,890.000000,870.000000,870.000000,870.000000,5423600
2023-08-28,870.000000,875.000000,845.000000,855.000000,855.000000,13152100
2023-08-29,865.000000,865.000000,835.000000,840.000000,840.000000,18242500
2023-08-30,820.000000,850.000000,820.000000,830.000000,830.000000,10690300
2023-08-31,830.000000,840.000000,815.000000,820.000000,820.000000,14553000
2023-09-01,820.000000,850.000000,815.000000,830.000000,830.000000,9020400
2023-09-04,830.000000,835.000000,820.000000,830.000000,830.000000,5785800
2023-09-05,830.000000,880.000000,825.000000,855.000000,855.000000,28004500
2023-09-06,860.000000,865.000000,835.000000,840.000000,840.000000,10930100
2023-09-07,850.000000,850.000000,830.000000,835.000000,835.000000,5773200
2023-09-08,835.000000,840.000000,825.000000,825.000000,825.000000,5598800
2023-09-11,825.000000,860.000000,820.000000,845.000000,845.000000,12534000
2023-09-12,850.000000,850.000000,830.000000,840.000000,840.000000,4474000
2023-09-13,840.000000,840.000000,825.000000,825.000000,825.000000,4807600
2023-09-14,825.000000,840.000000,825.000000,825.000000,825.000000,6792300
2023-09-15,830.000000,835.000000,820.000000,825.000000,825.000000,3719800
2023-09-18,825.000000,830.000000,800.000000,805.000000,805.000000,13795300
2023-09-19,810.000000,815.000000,785.000000,800.000000,800.000000,10864100
2023-09-20,800.000000,825.000000,800.000000,805.000000,805.000000,7728500
2023-09-21,800.000000,815.000000,800.000000,805.000000,805.000000,3131700
2023-09-22,810.000000,815.000000,800.000000,805.000000,805.000000,5535500
2023-09-25,805.000000,805.000000,740.000000,755.000000,755.000000,37622000
2023-09-26,755.000000,770.000000,750.000000,755.000000,755.000000,11922700
2023-09-27,755.000000,765.000000,745.000000,750.000000,750.000000,5238300
2023-09-29,750.000000,755.000000,735.000000,740.000000,740.000000,3065100
2023-10-02,740.000000,760.000000,740.000000,755.000000,755.000000,4413000
2023-10-03,755.000000,760.000000,725.000000,730.000000,730.000000,8938700
2023-10-04,730.000000,735.000000,710.000000,725.000000,725.000000,8018800
2023-10-05,725.000000,735.000000,725.000000,725.000000,725.000000,2350900
2023-10-06,725.000000,745.000000,725.000000,740.000000,740.000000,5870700
2023-10-09,740.000000,740.000000,715.000000,730.000000,730.000000,5330100
2023-10-10,730.000000,730.000000,715.000000,725.000000,725.000000,2784700
2023-10-11,730.000000,745.000000,720.000000,735.000000,735.000000,5412400
2023-10-12,735.000000,750.000000,725.000000,735.000000,735.000000,4516300
2023-10-13,740.000000,740.000000,715.000000,725.000000,725.000000,4591900
2023-10-16,725.000000,730.000000,690.000000,700.000000,700.000000,17550300
2023-10-17,690.000000,705.000000,670.000000,685.000000,685.000000,18538700
2023-10-18,685.000000,705.000000,685.000000,690.000000,690.000000,6903900
2023-10-19,690.000000,695.000000,675.000000,675.000000,675.000000,8767000
2023-10-20,680.000000,680.000000,655.000000,670.000000,670.000000,6961400
2023-10-23,670.000000,670.000000,630.000000,655.000000,655.000000,9538400
2023-10-24,660.000000,675.000000,645.000000,675.000000,675.000000,7213400
2023-10-25,675.000000,705.000000,670.000000,695.000000,695.000000,6315100
2023-10-26,700.000000,710.000000,675.000000,680.000000,680.000000,7021800
2023-10-27,680.000000,850.000000,670.000000,850.000000,850.000000,32092200
2023-10-30,950.000000,1050.000000,865.000000,865.000000,865.000000,264919300
2023-10-31,865.000000,915.000000,840.000000,880.000000,880.000000,64866700
2023-11-01,885.000000,890.000000,840.000000,840.000000,840.000000,31386500
2023-11-02,845.000000,905.000000,845.000000,870.000000,870.000000,43736400
2023-11-03,875.000000,930.000000,870.000000,885.000000,885.000000,49871500
2023-11-06,885.000000,910.000000,875.000000,900.000000,900.000000,27552100
2023-11-07,905.000000,910.000000,875.000000,880.000000,880.000000,20297400
2023-11-08,880.000000,885.000000,850.000000,855.000000,855.000000,12760700
2023-11-09,855.000000,880.000000,855.000000,870.000000,870.000000,9195800
2023-11-10,875.000000,875.000000,845.000000,850.000000,850.000000,9683100
2023-11-13,855.000000,870.000000,850.000000,855.000000,855.000000,6899000
2023-11-14,855.000000,890.000000,850.000000,870.000000,870.000000,19181200
2023-11-15,875.000000,885.000000,865.000000,875.000000,875.000000,12312300
2023-11-16,870.000000,945.000000,870.000000,885.000000,885.000000,60964400
2023-11-17,890.000000,915.000000,875.000000,875.000000,875.000000,27683400
2023-11-20,880.000000,885.000000,870.000000,870.000000,870.000000,6733900
2023-11-21,870.000000,880.000000,855.000000,875.000000,875.000000,8795600
2023-11-22,875.000000,880.000000,855.000000,865.000000,865.000000,10923500
2023-11-23,865.000000,910.000000,865.000000,885.000000,885.000000,28757100
2023-11-24,890.000000,905.000000,880.000000,885.000000,885.000000,16941200
2023-11-27,885.000000,900.000000,880.000000,890.000000,890.000000,9179400
2023-11-28,890.000000,930.000000,880.000000,880.000000,880.000000,53242400
2023-11-29,885.000000,890.000000,865.000000,875.000000,875.000000,9519000
2023-11-30,885.000000,905.000000,875.000000,885.000000,885.000000,16749200
2023-12-01,885.000000,900.000000,885.000000,890.000000,890.000000,10292200
2023-12-04,900.000000,1110.000000,900.000000,1110.000000,1110.000000,329470600
2023-12-05,1200.000000,1200.000000,975.000000,985.000000,985.000000,224494400
2023-12-06,1000.000000,1040.000000,960.000000,980.000000,980.000000,100413500
2023-12-07,985.000000,1030.000000,980.000000,1005.000000,1005.000000,90814500
2023-12-08,1010.000000,1025.000000,995.000000,1000.000000,1000.000000,44419000
2023-12-11,1000.000000,1010.000000,930.000000,940.000000,940.000000,41464700
2023-12-12,945.000000,970.000000,920.000000,950.000000,950.000000,32393200
2023-12-13,955.000000,1035.000000,935.000000,985.000000,985.000000,115564600
2023-12-14,995.000000,1010.000000,980.000000,990.000000,990.000000,33465900
2023-12-15,995.000000,1015.000000,985.000000,990.000000,990.000000,19345700
2023-12-18,990.000000,1015.000000,960.000000,980.000000,980.000000,36016800
2023-12-19,970.000000,1015.000000,970.000000,1000.000000,1000.000000,27198400
2023-12-20,1010.000000,1125.000000,1000.000000,1080.000000,1080.000000,180907600
2023-12-21,1090.000000,1175.000000,1060.000000,1095.000000,1095.000000,161063700
2023-12-22,1095.000000,1125.000000,1070.000000,1085.000000,1085.000000,51070300
2023-12-27,1085.000000,1100.000000,1065.000000,1065.000000,1065.000000,30511600
2023-12-28,1065.000000,1080.000000,1045.000000,1055.000000,1055.000000,22625500
2023-12-29,1055.000000,1070.000000,1035.000000,1035.000000,1035.000000,16362400
2024-01-02,1035.000000,1090.000000,1035.000000,1080.000000,1080.000000,34823800
2024-01-03,1085.000000,1110.000000,1070.000000,1100.000000,1100.000000,49889800
2024-01-04,1100.000000,1240.000000,1095.000000,1190.000000,1190.000000,148443800
2024-01-05,1195.000000,1300.000000,1185.000000,1280.000000,1280.000000,131378000
2024-01-08,1280.000000,1305.000000,1195.000000,1215.000000,1215.000000,70207300
2024-01-09,1215.000000,1255.000000,1200.000000,1215.000000,1215.000000,40152100
2024-01-10,1220.000000,1250.000000,1205.000000,1225.000000,1225.000000,21717500
2024-01-11,1230.000000,1245.000000,1200.000000,1210.000000,1210.000000,26323100
2024-01-12,1210.000000,1215.000000,1150.000000,1160.000000,1160.000000,36717300
2024-01-15,1170.000000,1195.000000,1135.000000,1190.000000,1190.000000,35897100
2024-01-16,1195.000000,1220.000000,1165.000000,1175.000000,1175.000000,30467300
2024-01-17,1180.000000,1185.000000,1140.000000,1140.000000,1140.000000,25183800
2024-01-18,1140.000000,1170.000000,1120.000000,1135.000000,1135.000000,26991300
2024-01-19,1135.000000,1175.000000,1125.000000,1145.000000,1145.000000,34859600
2024-01-22,1145.000000,1155.000000,1060.000000,1090.000000,1090.000000,58494600
2024-01-23,1095.000000,1110.000000,1055.000000,1065.000000,1065.000000,19310000
2024-01-24,1060.000000,1100.000000,1040.000000,1075.000000,1075.000000,38136000
2024-01-25,1075.000000,1105.000000,1050.000000,1060.000000,1060.000000,30118300
2024-01-26,1060.000000,1070.000000,1040.000000,1045.000000,1045.000000,17094600
2024-01-29,1050.000000,1075.000000,1040.000000,1045.000000,1045.000000,18363900
2024-01-30,1045.000000,1090.000000,1045.000000,1080.000000,1080.000000,27235800
2024-01-31,1090.000000,1115.000000,1080.000000,1085.000000,1085.000000,30966300
2024-02-01,1085.000000,1095.000000,1065.000000,1075.000000,1075.000000,9792000
2024-02-02,1070.000000,1080.000000,1050.000000,1080.000000,1080.000000,13176900
2024-02-05,1085.000000,1085.000000,1000.000000,1020.000000,1020.000000,35812300
2024-02-06,1020.000000,1040.000000,1010.000000,1015.000000,1015.000000,12669100
2024-02-07,1020.000000,1045.000000,1015.000000,1030.000000,1030.000000,10315300
2024-02-12,1030.000000,1050.000000,1020.000000,1035.000000,1035.000000,7619400
2024-02-13,1035.000000,1080.000000,1030.000000,1055.000000,1055.000000,17722600
2024-02-15,1075.000000,1095.000000,1055.000000,1065.000000,1065.000000,13332000
2024-02-16,1065.000000,1075.000000,1055.000000,1060.000000,1060.000000,8986900
2024-02-19,1065.000000,1070.000000,1035.000000,1035.000000,1035.000000,9310100
2024-02-20,1040.000000,1080.000000,1035.000000,1060.000000,1060.000000,12322500
2024-02-21,1065.000000,1155.000000,1055.000000,1155.000000,1155.000000,77434800
2024-02-22,1170.000000,1175.000000,1135.000000,1160.000000,1160.000000,33036700
2024-02-23,1160.000000,1195.000000,1145.000000,1160.000000,1160.000000,22483700
2024-02-26,1160.000000,1210.000000,1155.000000,1160.000000,1160.000000,38174100
2024-02-27,1160.000000,1175.000000,1110.000000,1120.000000,1120.000000,22628100
2024-02-28,1120.000000,1145.000000,1115.000000,1115.000000,1115.000000,14280600
2024-02-29,1115.000000,1185.000000,1115.000000,1175.000000,1175.000000,30944400
2024-03-01,1180.000000,1205.000000,1160.000000,1175.000000,1175.000000,25044400
2024-03-04,1190.000000,1220.000000,1150.000000,1150.000000,1150.000000,41320200
2024-03-05,1150.000000,1185.000000,1145.000000,1170.000000,1170.000000,20356200
2024-03-06,1175.000000,1190.000000,1155.000000,1160.000000,1160.000000,18596800
2024-03-07,1170.000000,1175.000000,1145.000000,1150.000000,1150.000000,12374400
2024-03-08,1150.000000,1170.000000,1145.000000,1145.000000,1145.000000,9681200
2024-03-13,1145.000000,1190.000000,1140.000000,1170.000000,1170.000000,25743500
2024-03-14,1185.000000,1210.000000,1155.000000,1165.000000,1165.000000,34448200
2024-03-15,1165.000000,1175.000000,1110.000000,1130.000000,1130.000000,29703800
2024-03-18,1130.000000,1155.000000,1100.000000,1140.000000,1140.000000,18159400
2024-03-19,1140.000000,1200.000000,1135.000000,1190.000000,1190.000000,38074500
2024-03-20,1195.000000,1250.000000,1190.000000,1250.000000,1250.000000,75223100
2024-03-21,1260.000000,1280.000000,1235.000000,1245.000000,1245.000000,36156400
2024-03-22,1245.000000,1285.000000,1235.000000,1240.000000,1240.000000,20762500
2024-03-25,1260.000000,1260.000000,1220.000000,1235.000000,1235.000000,14405400
2024-03-26,1270.000000,1270.000000,1235.000000,1260.000000,1260.000000,13266600
2024-03-27,1265.000000,1290.000000,1215.000000,1240.000000,1240.000000,31613600
2024-03-28,1240.000000,1260.000000,1215.000000,1255.000000,1255.000000,19122200
